gameid;tournament;gametype;teamA;teamidA;teamB;teamidB;resultA;resultB;addinfo;date;teamA_age;teamB_age;teamA_def_val;teamB_def_val;teamA_off_val;teamB_off_val;teamA_frag;teamB_frag;past_resultA;past_resultB
986775;WM10;Gruppe A;Südafrika;3806;Mexiko;6303;1;1;;11.06.10;26.91304347826087;27.17391304347826;808928.5714285715;3727272.727272727;1441666.6666666667;3920833.3333333335;15;16;1.9;0.95
986776;WM10;Gruppe A;Uruguay;3449;Frankreich;3377;0;0;;11.06.10;26.695652173913043;27.47826086956522;4918750.0;14192307.692307692;6452272.7272727275;18300000.0;20;11;0.0;0.0
986810;WM10;Gruppe B;Nigeria;3444;Südkorea;3589;2;2;;22.06.10;25.863636363636363;27.130434782608695;3145833.3333333335;1391666.6666666667;5990000.0;2513636.3636363638;20;18;;
986809;WM10;Gruppe B;Griechenland;3378;Argentinien;3437;0;2;;22.06.10;27.59090909090909;27.047619047619047;3395833.3333333335;6845454.545454546;4655000.0;24900000.0;13;18;;
986796;WM10;Gruppe B;Argentinien;3437;Südkorea;3589;4;1;;17.06.10;27.17391304347826;27.130434782608695;7561538.461538462;1391666.6666666667;24900000.0;2513636.3636363638;19;18;;
986795;WM10;Gruppe B;Griechenland;3378;Nigeria;3444;2;1;;17.06.10;27.695652173913043;25.782608695652176;3480769.230769231;2965384.6153846155;4285000.0;5990000.0;13;20;1.9;0.0
986782;WM10;Gruppe B;Südkorea;3589;Griechenland;3378;2;0;;12.06.10;27.130434782608695;27.681818181818183;1391666.6666666667;3875000.0;2513636.3636363638;3981250.0;18;12;0.9974999999999999;0.0475
986781;WM10;Gruppe B;Argentinien;3437;Nigeria;3444;1;0;;12.06.10;27.17391304347826;25.782608695652176;7561538.461538462;2965384.6153846155;24900000.0;5990000.0;19;20;0.95;0.0
986812;WM10;Gruppe C;USA;3505;Algerien;3614;1;0;;23.06.10;27.045454545454547;26.26086956521739;2687500.0;1620000.0;2515000.0;2542307.6923076925;20;21;;
986811;WM10;Gruppe C;Slowenien;3588;England;3299;0;1;;23.06.10;26.818181818181817;28.285714285714285;1765384.6153846155;15136363.636363637;2083333.3333333333;25600000.0;19;8;0.95;1.9
986797;WM10;Gruppe C;Slowenien;3588;USA;3505;2;2;;18.06.10;26.695652173913043;26.91304347826087;1765384.6153846155;2750000.0;2055000.0;2283333.3333333335;20;21;;
986798;WM10;Gruppe C;England;3299;Algerien;3614;0;0;;18.06.10;28.40909090909091;26.318181818181817;15045454.545454545;1744444.4444444445;24909090.90909091;2388461.5384615385;8;20;;
986784;WM10;Gruppe C;Algerien;3614;Slowenien;3588;0;1;;13.06.10;26.217391304347824;26.695652173913043;1620000.0;1765384.6153846155;2542307.6923076925;2055000.0;21;20;;
